! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
STPS2,CHAMBERLAIN-31MI.N,44.25000,-99.45000,550 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
STPN1,"SAINT PAUL,NE",41.20000,-98.45000,545 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
STPM4,"8MI.WNW STEPHENSON,MI",45.45000,-87.75000,215 meters,snowfall,2008-02-29 09,0.000,cm,24,hours,
STON1,STANTON 7NE,42.04130,-97.17470,481 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
STMT1,GERMANTOWN,35.07610,-89.74310,101 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
STMA4,STAMPS,33.36340,-93.46910,91 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
STLC2,STERLING,40.48980,-103.08220,1399 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
STJW2,STONEWALL JACKSON DAM,39.00440,-80.47440,325 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
STJ,ST JOSEPH 4 WNW,39.77360,-94.92330,253 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
STGL1,STERLINGTON,32.70300,-92.08160,24 meters,snowfall,2008-03-01 06,0.000,cm,24,hours,
STGC1,LAVA BEDS NATIONAL MONUMENT,41.74000,-121.50670,1380 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
STEI2,"STEELEVILLE,IL",38.01670,-89.65000,124 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
STDN2,STEAD,39.62220,-119.88330,1561 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
STDI3,"STENDAL,IN",38.28330,-87.15000,177 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
STCN5,STATE UNIVERSITY,32.28330,-106.75000,1200 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
STCM7,MISSOURI RIVER,38.68560,-90.52310,138 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
STBM7,STANBERRY,40.22000,-94.54440,275 meters,snowfall,2008-02-29 19,0.000,cm,24,hours,
STBI2,ST. LIBORY,38.35760,-89.71330,129 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
STBC2,STEAMBOAT SPRINGS SPOTTER,40.47300,-106.81370,2129 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
STAM4,"4MI.SSE STANDISH,MI",43.93330,-83.93330,182 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
STAK2,STANTON 2W,37.86030,-83.89780,224 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
STAI1,STANLEY,44.21690,-114.93140,1907 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SSPW1,SATUS PASS 2 SSW,45.96500,-120.66670,963 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
SSPM7,SWEET SPRINGS,38.96300,-93.41660,217 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SSHW4,SHOSHONI - COOP,43.23500,-108.11080,1478 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SRNT1,SMYRNA 6S,35.91190,-86.55740,176 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SRLC2,SHERIDAN CO,39.65000,-105.03330,1626 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SRKN2,SPARKS,39.55580,-119.73330,1345 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SPVU1,SPRINGVILLE COOP,40.17280,-111.61500,1388 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SPTK2,SPOTTSVILLE LOCK AND DAM,37.86560,-87.41500,127 meters,snowfall,2008-03-01 06,0.000,cm,24,hours,
SPSN2,SPANISH SPGS FIRE STN,39.63750,-119.71250,1366 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SPRT1,SPRINGFIELD EXPERIMENTAL STATION,36.47380,-86.84720,224 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SPRS2,HAM RADIO,44.50000,-103.85000,1172 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SPRI4,SPIRIT LAKE,43.42310,-95.10000,448 meters,snowfall,2008-03-01 06,0.000,cm,24,hours,
SPRI2,"SPARTA,IL",38.13330,-89.71670,155 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SPD,COMANCHE NATIONAL GRASSLAND,37.28330,-102.61390,1339 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SOLM2,"SOLOMONS,MD",38.31670,-76.45000,0 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SOGU1,SOUTH OGDEN WX REPORTING STATION,41.15690,-111.94560,1468 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SNVC1,SUSANVILLE 2SW,40.41670,-120.66300,1304 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SNBU1,SNOWBIRD SKI RESORT,40.58330,-111.66670,2642 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SNBI4,"SANBORN,IA",43.18170,-95.66030,465 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SMUT2,SEYMOUR 16NNE,33.75420,-99.14420,362 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SMTS2,WATERTOWN-28MI.N,45.30000,-97.06670,591 meters,snowfall,2008-02-29 23,0.000,cm,24,hours,
SMIT1,SMITHVILLE 2SE,35.96610,-85.79250,321 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SMIK2,SMILAX,37.10860,-83.28080,320 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SMDN4,"4MI.SW SOMERDALE,NJ",39.83720,-75.04420,16 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SMCK1,"SMITH CENTER,KS",39.77780,-98.77810,560 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SLVN2,FOOTE MINERAL CO,37.76190,-117.56530,1300 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SLTU1,CITY CREEK CANYON,40.81640,-111.83530,1707 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SLOI2,"SALEM,IL",38.63330,-88.94610,163 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SLMN6,"SALAMANCA,NY",42.11670,-78.75000,542 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SLMN1,SALEM 5SW,40.02250,-95.78830,318 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SLE,SALEM ARPT (MCNARY FIELD),44.90940,-123.00250,60 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SLCU1,KSL TV,40.76670,-111.90000,1307 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SLC,"SALT LAKE CITY, UT",40.77810,-111.96940,1286 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SLBM8,SHELBY,48.50420,-111.85530,1005 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SKSM7,POWER STATION,36.88330,-89.61670,94 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SKA,FAIRCHILD AIR FORCE BASE,47.66670,-117.41670,584 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SJON5,"SAN JON,NM",35.10860,-103.32890,1229 meters,snowfall,2008-03-01 02,0.000,cm,24,hours,
SIPM8,SIMPSON 6 N - WILDHORSE,48.99920,-110.21470,857 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SIOS2,HAM RADIO,43.55000,-96.70000,449 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SILC2,SILT 1E,39.55000,-107.63330,1707 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SIDN1,"6MI.NNW SIDNEY,NE",41.22940,-103.02140,1320 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SIDI4,"SIDNEY,IA",40.75000,-95.65000,353 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SIBI4,"5MI.NNE SIBLEY,IA",43.45000,-95.70860,493 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SHRK1,SHARON SPRINGS,38.89640,-101.75000,1060 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SHLW4,SHELL - COOP,44.54780,-107.76330,1313 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SHGK2,SHARON GROVE,36.92560,-87.10530,188 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SHDC1,SHASTA DAM (SACRAMENTO R),40.71420,-122.41610,333 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
SHAC2,SHAW 4ENE,39.57190,-103.29170,1537 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SGUU1,"SAINT GEORGE,UT",37.10610,-113.56720,841 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SGNM7,MISSISSIPPI RIVER,37.98330,-90.08330,153 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SGF,"SPRINGFIELD, MO",37.23500,-93.40140,391 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
SFOC1,SAN FRANCISCO DOWNTOWN,37.76940,-122.43440,58 meters,snowfall,2008-02-29 08,0.000,cm,24,hours,
SFKN2,S. FORK ST PARK,40.67580,-115.74470,1604 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
SFEN5,"SANTA FE SETON,NM",35.60080,-105.93220,2133 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SEWN1,SITE 1,40.90000,-97.08330,441 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SEMO2,SEMINOLE,35.23160,-96.65300,285 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SELW1,SELAH 2 NE,46.67220,-120.49940,341 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
SDNW4,SUNDANCE,44.41250,-104.36050,1447 meters,snowfall,2008-02-29 23,0.000,cm,24,hours,
SDLM7,SEDALIA WATER PLANT,38.67520,-93.22270,262 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SDGC2,"5MI.S SEDGWICK,CO",40.86560,-102.51690,1217 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SCTK2,"3MI.SSW SCOTTSVILLE,KY",36.73330,-86.21670,240 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SCML1,BOSSIER CITY COPE MIDDLE SCHOOL,32.54580,-93.66560,53 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SCMI2,SCHAUMBURG,42.02170,-88.08470,246 meters,snowfall,2008-03-01 00,0.000,cm,12,hours,
SCHI3,SCHERERVILLE,41.47640,-87.48220,204 meters,snowfall,2008-03-01 00,0.000,cm,12,hours,
SBTN1,SHUBERT 2SW,40.20330,-95.70860,329 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SBRM8,HUNTLEY EXPERIMENT STN,45.92280,-108.24440,918 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SBOP1,"3MI.WNW SPRINGBORO,PA",41.83330,-80.45000,319 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SBDW4,BOYSEN DAM - DCP/COOP,43.41640,-108.17770,1444 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SARM7,"1MI.W SARCOXIE,MO",37.06890,-94.13690,352 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
SARC2,SANTA MARIA RESERVOIR,37.82250,-107.10940,2958 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SARC1,SAN RAFAEL CIVIC CTR,37.99830,-122.53720,2 meters,snowfall,2008-02-29 08,0.000,cm,24,hours,
SANI1,SAINT ANTHONY 1 WNW,43.96940,-111.71280,1509 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SAIL1,SAILES FIRE TOWER,32.35880,-93.14270,96 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
SAHP1,SAFE HARBOR DAM,39.92440,-76.39110,66 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
SAFA3,SAFFORD AGRICULTURAL CENTER,32.81500,-109.68080,901 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
SACI4,"SAC CITY,IA",42.42390,-94.99080,366 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
S72,SAINT MARIES 1W,47.31060,-116.58920,847 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
RZVW1,RITZVILLE 1 SSE,47.11390,-118.37720,564 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
RYGM8,RYEGATE 18 NNW,46.53330,-109.34420,1322 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RYEC2,RYE 1 SW,37.91390,-104.94780,2176 meters,snowfall,2008-03-01 03,0.000,cm,24,hours,
RWYC2,RIDGWAY 3NW,38.18330,-107.76670,2420 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
RWNN5,ROSWELL NORTH,33.42640,-104.53360,1108 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RVBQ1,RIVIERE BLEUE,47.43333,-69.03333,214 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RUTC2,"8MI.N RUSTIC,CO",40.70220,-105.71060,2356 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RUMM1,"RUMFORD,ME",44.53330,-70.53330,303 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
RUKT2,RUSK,31.80860,-95.14270,210 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RTHN2,RUTH,39.27640,-114.99110,2100 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
RSEM7,"ROSEBUD,MO",38.38330,-91.33330,273 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RSDN5,ROSEBUD 7NW,35.90280,-103.52720,1449 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RRRN2,REESE RIVER-O'TOOLE RANCH,39.06250,-117.41280,1966 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
RRHI1,RED RIVER HOT SPRINGS,45.78750,-115.19940,1524 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
RPVS2,RAPID VALLEY HAM,44.07000,-103.14000,973 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RPJM8,RAPELJE 4S,45.91500,-109.25330,1239 meters,snowfall,2008-03-01 01,0.000,cm,24,hours,
ROYN5,"ROY,NM",35.95000,-104.20000,1797 meters,snowfall,2008-03-01 01,0.000,cm,24,hours,
ROXC2,ROXBOROUGH STATE PARK,39.42860,-105.07030,1906 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
ROSW1,ROSS DAM,48.72720,-121.07220,389 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
ROSU1,RADIO STATION KNEU,40.28780,-109.95860,1528 meters,snowfall,2008-03-01 03,0.000,cm,24,hours,
ROSC2,ROSITA AMRAD,38.10000,-105.35000,2723 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
ROLM7,"3MI.NW ROLLA,MO",37.96080,-91.83500,288 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
ROFC2,AMRAD,38.04530,-103.71690,1279 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
ROEM7,"1MI.SE ROLLA,MO",37.93470,-91.75780,307 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
ROBM1,"ROBBINSTON,ME",45.08580,-67.12220,46 meters,snowfall,2008-03-01 05,0.000,cm,24,hours,
RNSW2,RANSON 4NW,39.32470,-77.92030,170 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RNO,RENO AIRPORT,39.48380,-119.77110,1344 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
RNMS2,MOUNT RUSHMORE NATIONAL MEMORIAL,43.88330,-103.45000,1490 meters,snowfall,2008-03-01 06,0.000,cm,24,hours,
RNGC2,RANGELY,40.08940,-108.77170,1612 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
RNDN2,RYNDON,40.95280,-115.60750,1581 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
RLVC2,AMRAD,39.92310,-105.51280,2648 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RLGW1,LONGMIRE RAINER NPS,46.74920,-121.81190,848 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
RLAM8,ROUNDUP 15SW,46.32560,-108.74030,1034 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RIVW4,RIVERTON - COOP,43.03080,-108.37420,1511 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RILN7,RICHLANDS,34.92610,-77.51190,22 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
RIFU1,"RICHFIELD,UT",38.76190,-112.07810,1611 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
RIDO3,"RIDDLE,OR",42.95060,-123.35720,204 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
RHAN6,ALLEGANY STATE PARK,42.10080,-78.75000,466 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
RGGI1,RIGGINS,45.42390,-116.31500,549 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
REV,"RENO,NV",39.56830,-119.79560,1517 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
RETO2,RETROP,35.15830,-99.36580,543 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
REMV2,RAPPAHANNOCK RVR REMINGTON,38.53060,-77.81390,82 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
REDI2,KASKASKIA R,38.16670,-89.93330,134 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RDVN7,"2MI.NW REIDSVILLE,NC",36.38250,-79.69470,251 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RDM,REDMOND AIRPORT,44.25580,-121.13920,928 meters,snowfall,2008-03-01 05,0.000,cm,24,hours,
RDFI1,RICHFIELD,43.05280,-114.15810,1315 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
RCTS2,SOUTH RAPID CITY HAM RADIO,44.05000,-103.21000,1003 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RCMM7,RICHMOND 3S,39.24220,-93.97000,222 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RCLV2,MIDDLE CREEK,37.08330,-81.78330,591 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
RBSL1,LSU PECAN RESEARCH STATION,32.35550,-93.64250,45 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RBLN2,RUBY LAKE,40.20220,-115.49300,1850 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
RBBM7,"3MI.SE ROBY,MO",37.60890,-92.12190,357 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RAYM8,RAYMOND BORDER STATION,48.99470,-104.57530,724 meters,snowfall,2008-02-29 23,0.000,cm,24,hours,
RAVO1,WATER PLANT,41.13330,-81.28330,336 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
RAPS2,BELOW PACTOLA LAKE DAM,44.08330,-103.45000,1331 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
RAP,RAPID CITY REGIONAL AP,44.04530,-103.05690,964 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
RANU1,RANDOLPH,41.67220,-111.19360,1923 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
RANI4,"RANDOLPH,IA",40.86670,-95.56670,295 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RAMM7,RAYMORE,38.79830,-94.44360,323 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
RACS2,"RAPID CITY,SD",44.11670,-103.28330,1062 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
QNHT2,QUANAH,34.27610,-99.75780,488 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
Q67,TAHOE CG STN,39.18220,-120.11920,1902 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PYTI1,PAYETTE,44.07720,-116.92940,655 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PVRN1,PLAINSVIEW RANCH,42.26140,-103.51890,1415 meters,snowfall,2008-03-01 01,0.000,cm,24,hours,
PUTT2,"PUTNAM,TX",32.36860,-99.19140,496 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PULT1,PULASKI WASTEWATER PLANT,35.18380,-87.04220,203 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
PUEC2,PUEBLO 2 NE AMRAD,38.28520,-104.57910,1455 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PUB,"PUEBLO, CO",38.27970,-104.52080,1423 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PTSM7,"3MI.N POTOSI,MO",37.96670,-90.76670,315 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PTSK1,"PITTSBURG,KS",37.35000,-94.63330,273 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
PTHI1,PORTHILL,48.99580,-116.50310,535 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
PTFM1,PITTSTON FARM,45.89440,-69.96470,336 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
PSNM8,POLSON,47.67500,-114.19060,935 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PSMN5,GRENVILLE 20MI.SW,36.30000,-103.73330,1743 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PSKV2,"PULASKI,VA",37.05000,-80.75000,589 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
PSC,TRI-CITIES AIRPORT,46.26470,-119.11810,125 meters,snowfall,2008-03-01 05,0.000,cm,24,hours,
PRTA3,PORTAL 4 SW,31.88280,-109.20580,1651 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PRSO3,PROSPECT 2 SW,42.73420,-122.51640,757 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PRRO2,CENTRAL FIRE STN,36.28860,-97.30640,319 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PROU1,BRIGHAM YOUNG UNIV.,40.24360,-111.65060,1396 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PROM7,"4MI.NE PROTEM,MO",36.54390,-92.81080,252 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PRKM8,PARK CITY 1NE,45.65170,-108.90190,1072 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PRIO3,PRINEVILLE 4NW,44.34080,-120.90640,863 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
PRGO2,"3MI.W PRAGUE,OK",35.48610,-96.69420,305 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PRDG1,"PRIDGEN,GA",31.69530,-82.92390,92 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
PRAC1,PORTOLA,39.80530,-120.47190,1480 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PPBM7,BLACK RVR,36.76670,-90.40000,122 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
POWM8,POWDERVILLE 8 NNE,45.85250,-105.03500,852 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
POUN6,"4MI.NE POUGHKEEPSIE,NY",41.62780,-73.91670,54 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
POSC2,PAGOSA SPRINGS 12NW,37.38330,-107.15000,2458 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
POMW1,"POMEROY,WA",46.46860,-117.58940,587 meters,snowfall,2008-02-29 18,0.000,cm,24,hours,
POLS2,MOBRIDGE-27MI.NNE,45.90000,-100.28330,504 meters,snowfall,2008-03-01 01,0.000,cm,24,hours,
POLM7,POLO,39.53610,-94.04080,307 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
POCW4,PAINTER OUTPOST IN CRANDALL,44.70110,-109.64360,2449 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PNWT2,PENWELL CO-OP,31.73560,-102.58970,893 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PNDO3,PENDLETON BRANCH EXPL STN,45.72060,-118.62640,453 meters,snowfall,2008-02-29 17,0.000,cm,24,hours,
PMST2,UT MARINE SCIENCE INSTITUTE,27.78330,-97.06670,0 meters,snowfall,2008-02-29 06,0.000,cm,24,hours,
PLZU1,PLEASANT GROVE CAMPBELL,40.37830,-111.74920,1412 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PLVM8,PLEASANT VALLEY 5 SE,48.10560,-114.87780,1085 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
PLTU1,DEER CREEK DAM-9MI.SW-HEBER,40.40000,-111.53330,1615 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
PLTM7,PLATTSBURG,39.56680,-94.45450,292 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PLST2,PLEASANTON #2,28.96000,-98.48670,114 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PLNS1,"4MI.NW PELION,SC",33.71750,-81.27420,106 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PLNL1,"PLAIN DEALING,LA",32.90390,-93.69060,92 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PLNK1,"PLAINVILLE,KS",39.23330,-99.30000,659 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PLHM7,PLEASANT HILL WFO,38.81000,-94.26470,309 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PLBM8,POLEBRIDGE 1 N,48.77940,-114.28920,1079 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PKSS2,PICKSTOWN,43.06890,-98.53250,452 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PKKC2,PARKER,39.51440,-104.75000,1805 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PKGM5,POKEGANA LK DAM,47.25080,-93.58610,390 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PJUC2,PINE JUNCTION,39.46670,-105.39830,2585 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PITT2,"5MI.S PITTSBURG,TX",32.92580,-94.93970,118 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PIRI1,PIERCE,46.49220,-115.80060,933 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PIR,PIERRE MUNICIPAL AIRPORT,44.38250,-100.28580,522 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
PIPM5,"PIPESTONE,MN",44.01390,-96.32580,503 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PIPA3,MATIONAL MONUMENT,36.85860,-112.73860,1494 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PHMS2,PIERRE HAM,44.37220,-100.36670,434 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
PHIK1,"1MI.SSE PHILLIPSBURG,KS",39.73940,-99.31860,585 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PGVP1,"SWATARA CK,SEWAGE TREATMENT PLT",40.53330,-76.40000,158 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
PGLA4,"1MI.S PARAGOULD,AR",36.03330,-90.50000,81 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
PGAC2,PAGOSA SPRINGS 2W,37.26560,-107.05250,2318 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PFSW4,POWELL - COOP,44.78330,-108.75000,1327 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PFLI2,PLAINFIELD,41.56000,-88.27000,201 meters,snowfall,2008-03-01 00,0.000,cm,12,hours,
PFIP1,FRANKLIN INSTITUTE,39.95000,-75.16670,31 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
PERI3,WATER WORKS,40.74690,-86.05000,218 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
PEKK1,PECK 2 S,37.43470,-97.39220,377 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
